delaware
,wilmington
,,newark - christiana
,,,clarion,Clarion Hotel Airport Greensboro (North Carolina)

,,,Hotel Matched : 3,Hotel Not Matched : 1


illinois
,dekalb
,,dekalb
,,,best western dekalb inn and suites,Best Western Inn and Suites DeKalb

,,,Hotel Matched : 1,Hotel Not Matched : 0

,rockford
,,,best western clock tower resort,Best Western Clock Tower Resort Rockford
,,,holiday inn express,Holiday Inn Express Hotel & Suites Rockford Loves Park
,,,days inn,Days Inn Rockford
,,,exended stayamerica,Extended Stay America Hotel East Rockford
,,,fairfield inn,Fairfield Inn & Suites Rockford

,,,Hotel Matched : 5,Hotel Not Matched : 2

,galesburg
,,,fairfield inn,Fairfield Inn Galesburg

,,,Hotel Matched : 1,Hotel Not Matched : 0

,peru
,,peru
,,,fairfield inn,Fairfield Inn Peru

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,joliet
,,,holiday inn,Holiday Inn Joliet
,,,wingate inn,Wingate Inn Joliet
,,,joliet fairfield inn,Fairfield Inn North Joliet

,,,Hotel Matched : 3,Hotel Not Matched : 0

,chicago
,,north michigan ave - river north
,,,affinia chicago,Affinia Hotel Chicago
,,,drake,The Drake Hotel Chicago
,,,hotel felix,Hotel Felix Chicago
,,,hotel sax,Sax Chicago A Thompson Hotel
,,,intercontinental,Intercontinental Hotel Chicago
,,,millennium knickerbocker,Millennium Knickerbocker Hotel Chicago
,,,sheraton chicago hotel and towers,Sheraton Hotel & Towers Chicago
,,,sofitel chicago water tower,Sofitel Hotel Water Tower Chicago
,,,sutton place,Sutton Place Hotel Chicago
,,,w chicago lakeshore,W Hotel Lakeshore Chicago
,,,westin michigan ave,The Westin Hotel River North Chicago
,,,westin river north,The Westin Hotel River North Chicago
,,,allerton hotel,The Allerton Hotel Chicago
,,,amalfi hotel,Amalfi Hotel Chicago
,,,doubletree magnificent mile,Doubletree Hotel Magnificent Mile Chicago
,,,embassy suites downtown,Embassy Suites Downtown Lakefront Chicago
,,,embassy suites downtown lakefront,Embassy Suites Downtown Lakefront Chicago
,,,hilton suites,Hilton Suites Magnificent Mile Chicago
,,,wyndham,Wyndham Hotel Chicago
,,,four points,Four Points Hotel Magnificent Mile Downtown Chicago
,,,hilton garden inn,Hilton Garden Inn Downtown Magnificent Mile Chicago
,,,homewood suites,Homewood Suites Downtown Chicago
,,,hotel indigo gold coast,Hotel Indigo Downtown Gold Coast Chicago
,,,ambassador east,Ambassador East Hotel Chicago
,,,tremont,Tremont Hotel at Magnificent Mile Chicago
,,,red roof inn,Red Roof Inn Downtown Magnificent Mile Chicago

,,,Hotel Matched : 26,Hotel Not Matched : 13

,,airport midway mdw area
,,,courtyard,Courtyard Hotel North Happy Valley Phoenix
,,,holiday inn,Holiday Inn Express Hotel & Suites Milan Grants

,,,Hotel Matched : 2,Hotel Not Matched : 7

,,hyde park
,,,ramada inn lakeshore,Ramada Inn Lake Shore Chicago

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,airport ohare ord south
,,,crowne plaza,Crowne Plaza Hotel Chicago O’Hare Rosemont

,,,Hotel Matched : 1,Hotel Not Matched : 12

,,airport ohare ord north
,,,hyatt rosemont north zone,Hyatt Hotel Rosemont

,,,Hotel Matched : 1,Hotel Not Matched : 13

,,greater chicago
,,,hyatt mccormick place,Hyatt Regency Hotel McCormick Place Chicago
,,,crowne plaza metro,Crowne Plaza Hotel Metro Chicago
,,,marriott at medical district,Marriott Hotel Medical District Chicago

,,,Hotel Matched : 3,Hotel Not Matched : 1

,,skokie - niles - evanston
,,,hilton orrington,Hilton Hotel Orrington Evanston
,,,doubletree skokie north shore,Doubletree Hotel and Conference Center Chicago North Shore Skokie
,,,holiday inn north shore,Holiday Inn Chicago North Shore Skokie
,,,best western morton grove inn,Best Western Inn Morton Grove
,,,extended stayamerica skokie,Extended Stay America Hotel Skokie

,,,Hotel Matched : 5,Hotel Not Matched : 0

,,millenium park - the loop - grant park
,,,fairmont chicago,Fairmont Hotel Chicago
,,,hard rock hotel,Hard Rock Hotel Chicago
,,,hotel burnham,Hotel Burnham Chicago
,,,hotel monaco,Monaco Hotel Chicago
,,,hyatt regency chicago,Hyatt Regency Hotel Chicago
,,,renaissance,Renaissance Downtown Hotel Chicago
,,,swissotel chicago,Swissotel Hotel Chicago
,,,w hotel chicago city center,W Hotel City Center Chicago
,,,silversmith hotel,The Silversmith Hotel and Suites Chicago
,,,central loop hotel,Central Loop Hotel Chicago
,,,essex inn,Essex Inn Chicago
,,,best western grant park,Best Western Grant Park Hotel Chicago

,,,Hotel Matched : 12,Hotel Not Matched : 10

,champaign
,,,holiday inn champaign urbana,Holiday Inn Champaign Urbana (Illinois)
,,,hampton inn,Hampton Inn Urbana (Illinois)
,,,la quinta inn,La Quinta Inn Champaign
,,,extended stayamerica,Extended Stay America Hotel Urbana Champaign

,,,Hotel Matched : 4,Hotel Not Matched : 1

,peoria
,,west
,,,courtyard,Courtyard Hotel Peoria (Illinois)
,,,springhill suites,SpringHill Suites Westlake Peoria (Illinois)
,,,extended stayamerica,Extended Stay America Hotel North Peoria (Illinois)
,,,jameson inn and suites,Jameson Inn and Suites Peoria (Illinois)
,,,baymont inn and suites,Baymont Inn & Suites Peoria (Illinois)

,,,Hotel Matched : 5,Hotel Not Matched : 1

,sycamore
,,sycamore
,,,holiday inn express,Holiday Inn Express Hotel & Suites Sycamore

,,,Hotel Matched : 1,Hotel Not Matched : 0

,collinsville
,,collinsville - fairview heights
,,,four points,Four Points Hotel Fairview Heights
,,,holiday inn,Holiday Inn Fairview Heights

,,,Hotel Matched : 2,Hotel Not Matched : 1

,chicago suburbs
,,willowbrook
,,,marriott southwest at burr ridge,Marriott Hotel Southwest Chicago Burr Ridge
,,,extended stayamerica burr ridge,Extended Stay America Hotel Chicago Burr Ridge
,,,la quinta not yet reported,La Quinta Inn Chicago Willowbrook

,,,Hotel Matched : 3,Hotel Not Matched : 0

,,saint charles
,,,courtyard,Courtyard Hotel Chicago Saint Charles
,,,fairfield inn,Fairfield Inn & Suites Chicago Saint Charles

,,,Hotel Matched : 2,Hotel Not Matched : 0

,,oakbrook - downers grove
,,,renaissance,Renaissance Hotel Oak Brook
,,,westin lombard,Westin Hotel Yorktown Center Lombard
,,,crowne plaza glen ellyn,Crowne Plaza Hotel Glen Ellyn
,,,doubletree guest suites downers grove,Doubletree Guest Suites Downers Grove
,,,doubletree oakbrook,Doubletree Hotel Chicago Oak Brook
,,,embassy suites,Embassy Suites Oak Brook Lombard
,,,hilton suites,Hilton Suites Chicago Oakbrook Terrace
,,,marriott suites downers grove,Marriott Suites Chicago Downers Grove
,,,courtyard oakbrook terrace,Courtyard Hotel Chicago Oakbrook Terrace
,,,hilton garden inn oakbrook,Hilton Garden Inn Oakbrook Terrace
,,,hyatt place lombardoakbrook,Hyatt Place Hotel Lombard
,,,staybridge suites,Staybridge Suites Chicago Oakbrook Terrace
,,,hampton inn lombard,Hampton Inn Chicago Lombard
,,,homestead suites lombardoakbrook,Homestead Studio Suites Lombard
,,,homestead suites westmont,Homestead Studio Suites Westmont
,,,extended stayamerica hillside,Extended StayAmerica Hotel Hillside

,,,Hotel Matched : 16,Hotel Not Matched : 3

,,hoffman estates
,,,hilton garden inn,Hilton Garden Inn Hoffman Estates

,,,Hotel Matched : 1,Hotel Not Matched : 3

,,arlington heights north
,,,holiday inn express palatine,Holiday Inn Express Arlington Heights Palatine

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,algonquin
,,,holiday inn express suites algonquin,Holiday Inn Express Hotel & Suites Algonquin

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,elmhurst
,,,holdiay inn elmhurst,Holiday Inn Elmhurst
,,,extended stayamerica,Extended Stay America Hotel Elmhurst

,,,Hotel Matched : 2,Hotel Not Matched : 2

,,itasca
,,,eaglewood resort,Eaglewood Resort & Spa Itasca
,,,westin northwest,The Westin Hotel Chicago Northwest Itasca
,,,courtyard wood dale,Courtyard Hotel Chicago Wood Dale
,,,doubletree wood dale itasca,Doubletree Hotel Itasca Wood Dale
,,,hyatt place itasca,Hyatt Place Hotel Itasca

,,,Hotel Matched : 5,Hotel Not Matched : 4

,,lisle - naperville
,,,hilton,Hilton Hotel Naperville Lisle
,,,hyatt,Hyatt Place Chicago Hotel Warrenville
,,,wyndham hotel lisle,Wyndham Hotel Lisle
,,,holiday inn select naperville,Holiday Inn Select Chicago Naperville
,,,hampton inn naperville,Hampton Inn Naperville
,,,homestead studio suites,Homestead Studio Suites Naperville

,,,Hotel Matched : 6,Hotel Not Matched : 2

,,bolingbrook - romeoville
,,,holiday inn,Holiday Inn Express East Louisville
,,,country inn and suites,Country Inn and Suites Romeoville
,,,extendedstay america,Extended Stay America Hotel Chicago Romeoville

,,,Hotel Matched : 3,Hotel Not Matched : 1

,,bloomingdale - carol stream
,,,country inn and suites roselle,Country Inn And Suites Roselle

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,arlington heights
,,,courtyard south,Courtyard Hotel South Arlington Heights
,,,doubletree not yet reported,Doubletree Hotel Chicago Arlington Heights
,,,sheraton suites elk grove,Sheraton Suites Elk Grove Village
,,,jameson suites arlington heights not yet reported,Jameson Suites Arlington Heights

,,,Hotel Matched : 4,Hotel Not Matched : 1

,,dundee - elgin
,,,holiday inn and suites chicago northwest elgin,Holiday Inn Hotel & Suites Chicago Norhwest Elgin
,,,country inn and suites,Country Inn & Suites Elgin
,,,courtyard elginwest dundee,Courtyard Hotel West Dundee

,,,Hotel Matched : 3,Hotel Not Matched : 0

,,schaumburg
,,,hyatt regency woodfield,Hyatt Regency Hotel Woodfield Schaumburg
,,,renaissance,Renaissance Hotel Schaumburg
,,,doubletree schaumburgh,Doubletree Hotel Chicago Schaumburg
,,,holiday inn rolling meadows,Holiday Inn Schaumburg Rolling Meadows
,,,hotel indigo,Hotel Indigo Chicago Schaumburg North Palatine
,,,radisson,Radisson Hotel Schaumburg
,,,staybridge suites,Staybridge Suites Schaumburg

,,,Hotel Matched : 7,Hotel Not Matched : 5

,moline
,,,comfort inn,Comfort Inn Moline

,,,Hotel Matched : 1,Hotel Not Matched : 2

,salem
,,salem
,,,comfort inn,Comfort Inn & Suites Salem (Illinois)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,marion
,,,fairfield inn,Fairfield Inn & Suites Marion (Illinois)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,chicago south
,,matteson
,,,holiday inn,Holiday Inn Matteson
,,,la quinta inn matteson,La Quinta Inn Chicago Matteson

,,,Hotel Matched : 2,Hotel Not Matched : 0

,,lansing - hammond
,,,fairfield inn,Fairfield Inn & Suites Chicago Southeast Hammond (Indiana)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,lansing - hammond

,,,Hotel Matched : 0,Hotel Not Matched : 1

,,hammond
,,,courtyard,Courtyard Hotel Chicago Southeast Hammond (Indiana)
,,,residence inn southeasthammond,Residence Inn Chicago Southeast Hammond (Indiana)

,,,Hotel Matched : 2,Hotel Not Matched : 0

,,valparaiso
,,,courtyard,Courtyard Hotel Casper

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,merrillville in
,,,country inn and suites,Country Inn & Suites Merrillville
,,,fairfield inn,Fairfield Inn & Suites Merrillville

,,,Hotel Matched : 2,Hotel Not Matched : 0

,,tinley park
,,,fairfield inn,Fairfield Inn Chicago Tinley Park

,,,Hotel Matched : 1,Hotel Not Matched : 2

,chicago north shore
,,north shore
,,,renaissance,Renaissance Chicago North Shore Hotel Northbrook
,,,westin north shore,Westin Hotel Chicago North Shore Wheeling (Illinois)
,,,crowne plaza,Crowne Plaza Hotel Chicago Northbrook
,,,hilton northbrook,Hilton Hotel Chicago Northbrook
,,,wyndham glenview,Wyndham Suites Glenview

,,,Hotel Matched : 5,Hotel Not Matched : 1

,,gurnee
,,,best western,Best Western Hotel & Suites Gurnee
,,,country inn and suites,Country Inn & Suites Gurnee
,,,hampton inn,Hampton Inn Chicago Gurnee
,,,la quinta inn,La Quinta Inn & Suites Chicago Gurnee

,,,Hotel Matched : 4,Hotel Not Matched : 0

,,deerfield
,,,embassy suites,Embassy Suites North Shore Deerfield (Illinois)
,,,hyatt,Hyatt Hotel Deerfield (Illinois)
,,,marriott,Marriott Suites Chicago Deerfield (Illinois)
,,,courtyard deerfield,Courtyard Hotel Chicago Deerfield (Illinois)
,,,courtyard highland parknorthfield,Courtyard Hotel Chicago Highland Park
,,,holiday inn express,Holiday Inn Express Hotel & Suites Riverwoods

,,,Hotel Matched : 6,Hotel Not Matched : 0

,,libertyville - mundelein
,,,candlewood suites,Candlewood Suites Libertyville

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,lincolnshire - vernon hills
,,,springhill suites,Springhill Suites Lincolnshire
,,,extended stayamerica buffalo grove,Extended Stay America Hotel Chicago Buffalo Grove
,,,extended stayamerica vernon hills,Extended Stay America Hotel Chicago Vernon Hills

,,,Hotel Matched : 3,Hotel Not Matched : 0

,,waukegan - lake bluff
,,,residence inn,Residence Inn Chicago Waukegan
,,,springhill suites,SpringHill Suites Chicago Waukegan
,,,candlewood suites,Candlewood Suites Waukegan

,,,Hotel Matched : 3,Hotel Not Matched : 1

,bloomington
,,,holiday inn bloomington airport,Holiday Inn Hotel & Suites Airport Bloomington (Illinois)
,,,baymont inn and suites bloomingtonnormal,Baymont Inn And Suites Normal Bloomington (Illinois)
,,,country inn and suites bloomingtonnormal airport,Country Inn & Suites Normal Airport Bloomington (Illinois)
,,,country inn and suites bloomingtonnormal airport west,Country Inn & Suites Normal Airport Bloomington (Illinois)
,,,hawthorn suites,Hawthorn Suites Bloomington (Illinois)
,,,extended stayamerica,Extended Stay America Hotel Normal Bloomington (Illinois)

,,,Hotel Matched : 6,Hotel Not Matched : 0

,bourbonnais - mateno
,,,country inn and suites manteno,Country Inn & Suites Manteno (Illinois)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,springfield
,,springfield
,,,hilton springfield,Hilton Hotel Springfield (Illinois)
,,,crowne plaza,Crowne Plaza Hotel Springfield (Illinois)
,,,holiday inn express,Holiday Inn Express Hotel & Suites Springfield (Illinois)
,,,signature inn,Signature Inn Springfield (Illinois)

,,,Hotel Matched : 4,Hotel Not Matched : 1

,,south
,,,fairfield inn,Fairfield Inn Springfield (Illinois)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,quincy
,,quincy
,,,comfort inn,Comfort Inn Quincy (Illinois)
,,,fairfield inn,Fairfield Inn Quincy (Illinois)

,,,Hotel Matched : 2,Hotel Not Matched : 0


new york
,long island - suffolk county
,,wading river - riverhead

,,,Hotel Matched : 0,Hotel Not Matched : 1

,,hauppauge
,,,holiday inn express,Holiday Inn Express Long Island Hauppauge

,,,Hotel Matched : 1,Hotel Not Matched : 2

,,stony brook - port jefferson
,,,holiday inn express,Holiday Inn Express Stony Brook Long Island Centereach

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,macarthur airport isp
,,,courtyard,Courtyard Hotel Ronkonkoma
,,,holiday inn,Holiday Inn Long Island Ronkonkoma
,,,crowne plaza not yet reported,Crowne Plaza Hotel Long Island Holtsville
,,,residence inn,Residence Inn Long Island Holtsville
,,,springhill suites long island brookhaven,Springhill Suites Long Island Brookhaven Bellport

,,,Hotel Matched : 5,Hotel Not Matched : 2

,new york city airports
,lake george - saratoga springs
,,lake george - glens falls
,,,holiday inn lake george,Holiday Inn Resort Turf Lake George
,,,queensbury hotel,Queensbury Hotel Glens Falls

,,,Hotel Matched : 2,Hotel Not Matched : 1

,,saratoga springs
,,,hilton,Hilton Hotel Saratoga Springs
,,,hilton garden inn,Hilton Garden Inn Saratoga Springs
,,,holiday inn,Holiday Inn Saratoga Springs
,,,best western park inn,Best Western Park Inn Saratoga Springs

,,,Hotel Matched : 4,Hotel Not Matched : 0

,east greenbush
,,east greenbush
,,,fairfield inn,Fairfield Inn Albany East Greenbush

,,,Hotel Matched : 1,Hotel Not Matched : 0

,lake placid
,,,crowne plaza,Crowne Plaza Resort Lake Placid (New York)

,,,Hotel Matched : 1,Hotel Not Matched : 1

,ithaca
,,downtown
,,,holiday inn,Holiday Inn Ithaca

,,,Hotel Matched : 1,Hotel Not Matched : 1

,albany
,,downtown
,,,crowne plaza,Crowne Plaza Hotel Albany (New York)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,airport alb
,,,holiday inn wolf road,Holiday Inn Wolf Road Albany (New York)
,,,hotel indigo albanylatham,Hotel Indigo Albany Latham
,,,marriott,Marriott Hotel Albany (New York)
,,,residence inn,Residence Inn Albany Airport Latham
,,,hilton garden inn,Hilton Garden Inn Airport Albany (New York)
,,,best western,Best Western Inn Airport Albany (New York)
,,,hampton inn wolf road,Hampton Inn Wolf Road Airport Albany (New York)

,,,Hotel Matched : 7,Hotel Not Matched : 1

,,suny albany - thruway area
,,,best western sovereign hotel,Best Western Sovereign Hotel Albany (New York)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,rochester
,,downtown
,,,hyatt regency,Hyatt Regency Hotel Rochester (New York)
,,,radisson riverside,Radisson Hotel Riverside Rochester (New York)

,,,Hotel Matched : 2,Hotel Not Matched : 2

,,pittsford - fairport
,,,woodcliff hotel and spa,Woodcliff Hotel and Spa Fairport
,,,brookwood inn,Brookwood Inn Pittsford

,,,Hotel Matched : 2,Hotel Not Matched : 0

,,northwest - airport roc
,,,holiday inn airport,Holiday Inn Airport Rochester (New York)
,,,hampton inn,Hampton Inn North Rochester (New York)
,,,staybridge suites university,Staybridge Suites University Rochester (New York)
,,,extended stayamerica greece,Extended Stay America Hotel Greece Rochester (New York)

,,,Hotel Matched : 4,Hotel Not Matched : 1

,,south - henrietta
,,,doubletree,Doubletree Hotel Rochester (New York)
,,,country inn and suites,Country Inn & Suites Henrietta Rochester (New York)

,,,Hotel Matched : 2,Hotel Not Matched : 0

,johnson city
,,johnson city
,,,la quinta inn,La Quinta Inn Binghamton Johnson City

,,,Hotel Matched : 1,Hotel Not Matched : 0

,syracuse
,,liverpool
,,,comfort inn and suites airport not yet reported,Comfort Inn & Suites Airport Syracuse (New York)
,,,best western grace inn liverpool,Best Western Grace Inn & Suites Liverpool (New York)

,,,Hotel Matched : 2,Hotel Not Matched : 2

,,east
,,,courtyard,Courtyard Hotel Carrier Circle East Syracuse
,,,doubletree,Doubletree Hotel East Syracuse
,,,quality inn,Quality Inn East Syracuse

,,,Hotel Matched : 3,Hotel Not Matched : 2

,,university
,,,crowne plaza,Crown Plaza Hotel Syracuse
,,,genesee grande hotel,Genesee Grande Hotel Syracuse (New York)
,,,parkview hotel,Parkview Hotel Syracuse (New York)
,,,sheraton university,Sheraton Syracuse University Hotel (New York)

,,,Hotel Matched : 4,Hotel Not Matched : 1

,ellicottville
,,ellicottville

,,,Hotel Matched : 0,Hotel Not Matched : 1

,findley lake
,,findley lake
,,,holiday inn express findley lake,Holiday Inn Express Hotel & Suites Findley Lake
